mel,label
"[[-0.96852475 -0.96852475 -0.96852475 ...  0.4716145   0.40498114
   0.08734405]
 [-0.96852475 -0.96852475 -0.96852475 ...  0.7269536   0.6058971
   0.51800454]
 [-0.96852475 -0.96852475 -0.96852475 ...  0.85573566  0.7209667
   0.6728165 ]
 ...
 [-0.96852475 -0.96852475 -0.96852475 ... -0.96852475 -0.7966624
  -0.96852475]
 [-0.96852475 -0.96852475 -0.96852475 ... -0.96852475 -0.96852475
  -0.96852475]
 [-0.96852475 -0.96852475 -0.96852475 ... -0.96852475 -0.96852475
  -0.96852475]]",1
"[[ 4.6687759e-02 -5.1004905e-01 -2.7367575e-02 ... -4.2556423e-01
  -4.8103225e-01 -4.8541069e-01]
 [ 6.1774813e-04 -7.0393287e-02  5.7398355e-01 ... -2.3659953e-01
   4.3184972e-01 -1.9523662e-01]
 [-5.4021630e-02  8.8468418e-02  7.4428207e-01 ... -1.2361429e-01
   6.1084533e-01 -5.7161257e-02]
 ...
 [-9.9644482e-01 -9.9644482e-01 -9.9644482e-01 ...  3.2033131e-02
  -7.9826236e-01 -9.9644482e-01]
 [-9.9644482e-01 -9.9644482e-01 -9.9644482e-01 ... -5.8161050e-01
  -9.9644482e-01 -9.9644482e-01]
 [-9.9644482e-01 -9.9644482e-01 -9.9644482e-01 ... -9.9644482e-01
  -9.9644482e-01 -9.9644482e-01]]",1
"[[-1.0950089  -1.0950089   0.0767136  ...  0.3358744   0.17244358
   0.7005843 ]
 [-1.0950089  -1.0950089  -0.00210867 ...  0.6486287   0.14916882
   1.0273328 ]
 [-1.0950089  -1.0950089  -0.11284676 ...  0.79866064  0.12686329
   1.1800209 ]
 ...
 [-1.0950089  -1.0950089  -1.0950089  ... -1.0950089  -1.0950089
  -1.0950089 ]
 [-1.0950089  -1.0950089  -1.0950089  ... -1.0950089  -1.0950089
  -1.0950089 ]
 [-1.0950089  -1.0950089  -1.0950089  ... -1.0950089  -1.0950089
  -1.0950089 ]]",1
"[[ 1.4087752   0.74204004 -0.04360525 ... -0.79793227 -0.79793227
  -0.79793227]
 [ 1.964784    1.6265576   1.2143283  ... -0.79793227 -0.79793227
  -0.79793227]
 [ 2.1385274   1.8124096   1.4037856  ... -0.79793227 -0.79793227
  -0.79793227]
 ...
 [-0.4126227  -0.6364702   0.11279779 ... -0.79793227 -0.79793227
  -0.79793227]
 [-0.3567887  -0.5750382  -0.44123363 ... -0.79793227 -0.79793227
  -0.79793227]
 [-0.79793227 -0.79793227 -0.79793227 ... -0.79793227 -0.79793227
  -0.79793227]]",0
"[[-0.8510601  -0.8510601   0.44401136 ... -0.8510601  -0.8510601
  -0.7399082 ]
 [-0.8510601  -0.8510601   0.4385296  ... -0.8510601  -0.8510601
  -0.644844  ]
 [-0.8510601  -0.8510601   0.43624735 ... -0.7990775  -0.8510601
  -0.5710419 ]
 ...
 [-0.8510601  -0.8510601  -0.8510601  ... -0.36209267 -0.40896028
  -0.8341109 ]
 [-0.8510601  -0.8510601  -0.8510601  ... -0.74125814 -0.8510601
  -0.8510601 ]
 [-0.8510601  -0.8510601  -0.8510601  ... -0.8510601  -0.8510601
  -0.8510601 ]]",1
"[[ 1.243124   -1.5718817  -1.5335946  ... -1.1272374  -1.2540734
  -1.4452559 ]
 [ 1.2461438  -1.5500449  -1.5718817  ... -1.2455394  -1.4045097
  -1.5584414 ]
 [ 1.2527256  -1.5134367  -1.5718817  ... -1.4847989  -1.5718817
  -1.5718817 ]
 ...
 [-0.1741542  -1.0032866  -1.1693     ...  0.1302198   0.06501544
  -0.16798744]
 [-0.30751532 -1.3428749  -1.5718817  ... -0.3075893  -0.70371836
  -0.8551315 ]
 [-0.55288786 -1.5718817  -1.5718817  ... -1.5718817  -1.5718817
  -1.5718817 ]]",1
"[[-0.08528146 -0.34806672  0.1848143  ...  0.26695216 -0.05576716
  -0.28718668]
 [-0.02057871 -0.48389488  0.25036627 ...  0.23871364  0.44898218
  -0.23709415]
 [ 0.03714796 -0.76991946  0.30866227 ...  0.21022871  0.6257243
  -0.18963337]
 ...
 [-1.7688115  -1.6890688  -0.8224281  ... -1.7563128  -1.2265084
  -1.7688115 ]
 [-1.7688115  -1.7688115  -0.8167261  ... -1.7688115  -1.6644121
  -1.7688115 ]
 [-1.7688115  -1.7688115  -1.1349696  ... -1.7688115  -1.7688115
  -1.7688115 ]]",0
"[[-1.4552412  -1.4552412  -1.4552412  ...  0.7434451   1.1481977
   0.4417215 ]
 [-1.4552412  -1.4552412  -1.4552412  ...  1.1567643   1.3166227
   0.98629653]
 [-1.4552412  -1.4552412  -1.4552412  ...  1.2922633   1.4136835
   1.1290152 ]
 ...
 [-1.4552412  -1.4552412  -1.4552412  ... -1.0200481  -1.2012172
  -0.85739505]
 [-1.4552412  -1.4552412  -1.4552412  ... -0.8434483  -1.4552412
  -0.8937752 ]
 [-1.4552412  -1.4552412  -1.4552412  ... -1.3058457  -1.4552412
  -1.3052917 ]]",1
"[[ 1.6827061   0.4816209   0.59406644 ... -1.1077815  -1.1077815
  -1.1077815 ]
 [ 1.673875    0.85002536  0.6059426  ... -1.1077815  -1.1077815
  -1.1077815 ]
 [ 1.6677617   0.9943044   0.6208956  ... -1.1077815  -1.1077815
  -1.1077815 ]
 ...
 [-0.204601   -0.7964186  -1.1077815  ... -1.1077815  -1.1077815
  -1.1077815 ]
 [-0.30812925 -0.9608493  -1.1077815  ... -1.1077815  -1.1077815
  -1.1077815 ]
 [-0.64632374 -1.1077815  -1.1077815  ... -1.1077815  -1.1077815
  -1.1077815 ]]",0
"[[ 1.7864441   1.2816739   0.25773484 ... -0.31024688 -0.31024688
  -0.31024688]
 [ 1.9556305   1.1601343   0.7941962  ... -0.31024688 -0.31024688
  -0.31024688]
 [ 2.0797088   0.9772643   1.0155852  ... -0.31024688 -0.31024688
  -0.31024688]
 ...
 [ 0.82264954 -0.31024688 -0.31024688 ... -0.31024688 -0.31024688
  -0.31024688]
 [ 0.6379265  -0.31024688 -0.31024688 ... -0.31024688 -0.31024688
  -0.31024688]
 [ 0.1201717  -0.31024688 -0.31024688 ... -0.31024688 -0.31024688
  -0.31024688]]",1
"[[ 0.68530613 -0.15328865 -0.4007326  ... -0.4007326  -0.4007326
  -0.4007326 ]
 [ 0.73301363  0.08174348 -0.4007326  ... -0.4007326  -0.4007326
  -0.4007326 ]
 [ 0.78191507  0.23492816 -0.4007326  ... -0.4007326  -0.4007326
  -0.4007326 ]
 ...
 [-0.4007326  -0.4007326  -0.4007326  ... -0.4007326  -0.4007326
  -0.4007326 ]
 [-0.4007326  -0.4007326  -0.4007326  ... -0.4007326  -0.4007326
  -0.4007326 ]
 [-0.4007326  -0.4007326  -0.4007326  ... -0.4007326  -0.4007326
  -0.4007326 ]]",1
"[[-0.7457243  -0.6257611  -0.56377393 ... -0.28683785  0.18203115
   0.15236786]
 [-0.5947775  -0.05517222 -0.45979553 ...  0.02552743  0.94599533
   0.6524394 ]
 [-0.49595836  0.11070777 -0.38149437 ...  0.16583928  1.1189469
   0.8139226 ]
 ...
 [ 1.5441849   0.60232323 -0.21784459 ... -0.94900596 -0.94900596
  -0.94900596]
 [ 1.3626971   0.26597393 -0.5278497  ... -0.6660826  -0.94900596
  -0.94900596]
 [ 1.1201973  -0.02357869 -0.94900596 ... -0.94900596 -0.94900596
  -0.94900596]]",1
"[[ 1.232888    0.23592135  0.86218166 ...  0.7661642   0.7189154
   0.82563585]
 [ 1.2893518   1.0676265   1.0065656  ...  0.8300373   0.6828529
   0.8616861 ]
 [ 1.3397648   1.2392445   1.1021599  ...  0.8853107   0.6425939
   0.8973376 ]
 ...
 [-0.64504325 -1.447231   -1.447231   ... -1.4418954  -1.1972256
  -0.28902823]
 [-0.86520785 -1.447231   -1.447231   ... -1.447231   -1.4200646
  -0.5020612 ]
 [-1.1137922  -1.447231   -1.447231   ... -1.447231   -1.447231
  -1.447231  ]]",0
"[[-0.65493727  0.09856533  0.23377857 ...  0.21053186  0.04004625
   0.03405932]
 [-0.765892    0.0820758   0.15846436 ...  0.68676025  0.51434386
   0.86554253]
 [-0.9564494   0.06794976  0.05535416 ...  0.86130077  0.68868756
   1.0598032 ]
 ...
 [-1.1094307  -1.1094307  -1.1094307  ... -0.49024075 -0.57767093
  -0.7116181 ]
 [-1.1094307  -1.1094307  -1.1094307  ... -1.0622083  -1.0335728
  -0.77311486]
 [-1.1094307  -1.1094307  -1.1094307  ... -1.1094307  -1.1094307
  -1.1094307 ]]",1
"[[ 1.3111124  -1.088531   -0.16937682 ... -0.12348267 -0.15039927
  -0.40431058]
 [ 1.4773679   1.0676953   0.07312355 ...  0.08052455 -0.19285142
   0.32812938]
 [ 1.5815822   1.2457072   0.19920841 ...  0.19665131 -0.24233389
   0.4996419 ]
 ...
 [-0.39194104  0.7497299   1.3164425  ... -0.6306773  -0.5997874
  -0.3027315 ]
 [-0.590792    0.29676235  0.6447197  ... -0.98813534 -0.8995558
  -0.73177445]
 [-0.80487263 -0.86935955 -0.35370043 ... -1.3739548  -1.3739548
  -1.3739548 ]]",1
"[[ 0.23306926  0.3788887   0.85993814 ... -0.5216766  -0.33211422
  -0.775992  ]
 [ 0.10157102  0.22798125  0.77479297 ... -0.47269154 -0.25402033
  -0.3764155 ]
 [-0.22409865 -0.30636662  0.64044327 ... -0.42752346 -0.19021262
  -0.2267436 ]
 ...
 [ 0.8154664   0.6413712  -0.4193239  ... -1.2339793  -1.2339793
  -1.2339793 ]
 [ 0.5024421   0.10855161 -0.6047727  ... -1.2339793  -1.2339793
  -1.2339793 ]
 [-0.1852106  -0.7579769  -1.2339793  ... -1.2339793  -1.2339793
  -1.2339793 ]]",1
"[[ 1.5620831  -0.4599504  -0.05954392 ... -0.2763579   0.4725451
  -0.37234804]
 [ 1.5862526   0.02324055  0.08712748 ...  0.27050975  0.6336612
  -0.3871188 ]
 [ 1.6128885   0.1954683   0.18811625 ...  0.44805086  0.7405089
  -0.39937165]
 ...
 [-0.24485369 -1.1015509  -0.5377061  ... -1.2669919  -1.1123867
  -1.0395522 ]
 [-0.398991   -1.2669919  -0.74710304 ... -1.2669919  -1.2003102
  -1.2669919 ]
 [-0.81550384 -1.2669919  -1.2588841  ... -1.2669919  -1.2669919
  -1.2669919 ]]",0
"[[-0.9149073   0.20366038 -0.5057823  ...  0.44030505 -0.18744214
  -0.04267383]
 [-0.38765848  0.45192212 -0.5619429  ...  0.48459685 -0.35383135
  -0.09978966]
 [-0.22088797  0.58150613 -0.63295025 ...  0.5268775  -1.1097031
  -0.1724474 ]
 ...
 [-0.13885629 -0.06513824 -0.13451262 ... -1.2821529  -1.2821529
  -1.2821529 ]
 [-0.00263807 -0.10302339 -0.58071405 ... -1.2821529  -1.2821529
  -1.2821529 ]
 [-0.43153366 -1.0052534  -1.2821529  ... -1.2821529  -1.2821529
  -1.2821529 ]]",0
"[[ 1.0187619   0.94876593  0.6476152  ... -0.6032278  -0.6032278
  -0.6032278 ]
 [ 0.99028563  1.0449786   1.0165261  ... -0.6032278  -0.6032278
  -0.6032278 ]
 [ 0.95998174  1.1174487   1.1574811  ... -0.6032278  -0.6032278
  -0.6032278 ]
 ...
 [ 1.0610831   1.1754336   0.19566384 ... -0.6032278  -0.6032278
  -0.6032278 ]
 [ 1.0418795   0.9215575  -0.21290997 ... -0.6032278  -0.6032278
  -0.6032278 ]
 [ 0.05160175 -0.14325783 -0.6032278  ... -0.6032278  -0.6032278
  -0.6032278 ]]",1
"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
"[[ 1.505913   -0.8388515  -0.61024636 ... -1.6490247  -1.1737477
  -1.6490247 ]
 [ 1.5396663  -0.69760484 -0.72549546 ... -0.67703855 -1.0921584
  -0.5942478 ]
 [ 1.5749098  -0.5960284  -0.9209259  ... -0.46825576 -1.0225371
  -0.3826133 ]
 ...
 [-0.8203333  -0.14699452  0.4910033  ... -1.6490247  -1.470472
  -1.322892  ]
 [-1.0211873  -0.3093313   0.09926588 ... -1.6490247  -1.6490247
  -1.6490247 ]
 [-1.5056725  -1.6490247  -1.601814   ... -1.6490247  -1.6490247
  -1.6490247 ]]",1
"[[ 0.04076     0.6533217  -0.10821052 ...  1.0883299   0.84482396
   0.7684114 ]
 [ 0.07613994  0.7148906  -0.14996828 ...  1.0558208   0.97812885
   0.8458334 ]
 [ 0.1116509   0.7693765  -0.1978702  ...  1.0210227   1.0710806
   0.91031814]
 ...
 [-1.292488   -0.9454527  -0.6242683  ... -1.3781651  -1.3781651
  -1.3781651 ]
 [-1.3781651  -1.3406199  -1.1618936  ... -1.3781651  -1.3781651
  -1.3781651 ]
 [-1.3781651  -1.3781651  -1.3781651  ... -1.3781651  -1.3781651
  -1.3781651 ]]",1
"[[ 0.6626154   0.31980106 -0.01702386 ... -0.3062968  -0.0912082
   0.02102404]
 [ 0.7498812   0.60134894  0.4409307  ... -0.38120094  0.37676567
   0.22650863]
 [ 0.8210486   0.74245924  0.6085965  ... -0.48539135  0.5454261
   0.34792677]
 ...
 [-0.70161694 -1.0244031  -1.0244031  ... -1.0244031  -0.81784934
  -0.5788587 ]
 [-0.91372687 -1.0244031  -1.0244031  ... -1.0244031  -1.002074
  -0.9269686 ]
 [-1.0244031  -1.0244031  -1.0244031  ... -1.0244031  -1.0244031
  -1.0244031 ]]",1
"[[ 0.46645957  0.6199842   0.8224812  ... -1.2864908  -1.2864908
  -1.2864908 ]
 [ 0.4518173   0.6137623   0.8339998  ... -1.2864908  -1.2864908
  -1.2864908 ]
 [ 0.43867815  0.61020297  0.84827405 ... -1.2864908  -1.2864908
  -1.2864908 ]
 ...
 [-1.2864908  -1.2864908  -1.2864908  ... -1.2864908  -1.2864908
  -1.2864908 ]
 [-1.2864908  -1.2864908  -1.2864908  ... -1.2864908  -1.2864908
  -1.2864908 ]
 [-1.2864908  -1.2864908  -1.2864908  ... -1.2864908  -1.2864908
  -1.2864908 ]]",1
"[[-1.0611044  -1.0611044   0.3700228  ... -1.0611044  -1.0611044
  -1.0611044 ]
 [-1.0611044  -1.0611044   0.7568039  ... -1.0611044  -1.0611044
  -1.0611044 ]
 [-1.0611044  -1.0611044   0.90994143 ... -1.0611044  -1.0611044
  -1.0611044 ]
 ...
 [-1.0611044  -1.0611044  -0.838907   ... -1.0611044  -1.0611044
  -1.0611044 ]
 [-1.0611044  -1.0611044  -1.0611044  ... -1.0611044  -1.0611044
  -1.0611044 ]
 [-1.0611044  -1.0611044  -1.0611044  ... -1.0611044  -1.0611044
  -1.0611044 ]]",0
"[[ 0.6885344  -0.79582554 -0.45310858 ... -0.6228755  -0.09857652
  -0.7694925 ]
 [ 0.7110357  -0.46912462 -0.02995125 ... -0.74656457 -0.23291796
  -0.8078063 ]
 [ 0.7358935  -0.32318112  0.12898771 ... -1.0026484  -0.5442907
  -0.8506641 ]
 ...
 [-0.97645384 -0.7625093  -0.5560553  ...  1.090879    1.0866742
   0.2852487 ]
 [-1.1908205  -1.4133216  -1.0286496  ...  0.59436774  0.467738
   0.03030783]
 [-1.4133216  -1.4133216  -1.4133216  ... -0.24734065 -0.19057068
  -1.3899992 ]]",1
"[[ 1.1175209   1.5412465   2.4270575  ... -0.4613164  -0.4613164
  -0.4613164 ]
 [ 1.1561619   1.9288912   2.6948304  ... -0.4613164  -0.4613164
  -0.4613164 ]
 [ 1.1952552   2.096866    2.8389766  ... -0.4613164  -0.4613164
  -0.4613164 ]
 ...
 [-0.38088334  1.0101315   2.1745281  ... -0.4613164  -0.4613164
  -0.4613164 ]
 [-0.4613164   0.5283923   2.408003   ... -0.4613164  -0.4613164
  -0.4613164 ]
 [-0.4613164  -0.3709857   1.363558   ... -0.4613164  -0.4613164
  -0.4613164 ]]",0
"[[-1.1540949  -1.1540949   0.48098767 ...  0.36321256  0.2575506
   0.06852408]
 [-1.1540949  -1.1540949   0.8151844  ...  0.4910191   0.39076972
   0.124582  ]
 [-1.1540949  -1.1540949   0.9619436  ...  0.58149886  0.48361856
   0.17532352]
 ...
 [-1.1540949  -1.1540949  -1.1540949  ... -1.1540949  -1.1540949
  -1.1540949 ]
 [-1.1540949  -1.1540949  -1.1540949  ... -1.1540949  -1.1540949
  -1.1540949 ]
 [-1.1540949  -1.1540949  -1.1540949  ... -1.1540949  -1.1540949
  -1.1540949 ]]",0
"[[-1.4302517  -1.4302517   0.17326224 ...  0.13767205 -0.5946322
   0.22530845]
 [-1.4302517  -1.4302517   0.34698656 ...  0.5456599  -0.12500617
   0.24371535]
 [-1.4302517  -1.4302517   0.4585754  ...  0.70950836  0.04582249
   0.26525792]
 ...
 [-1.4302517  -1.4302517  -0.97019184 ... -0.706841   -1.1495019
  -0.898071  ]
 [-1.4302517  -1.4302517  -1.1831241  ... -0.5910648  -1.225823
  -1.1135294 ]
 [-1.4302517  -1.4302517  -1.4302517  ... -1.4302517  -1.4302517
  -1.4302517 ]]",1
"[[ 1.9562676   0.0869196   0.20207538 ... -0.8351207  -0.8351207
  -0.8351207 ]
 [ 1.9782444   0.21019961  0.20163426 ... -0.8351207  -0.8351207
  -0.8351207 ]
 [ 2.0022492   0.29629716  0.20451474 ... -0.8351207  -0.8351207
  -0.8351207 ]
 ...
 [ 0.38693017  0.38492483 -0.21751894 ... -0.8351207  -0.8351207
  -0.8351207 ]
 [ 0.2641724   0.10191157 -0.584325   ... -0.8351207  -0.8351207
  -0.8351207 ]
 [-0.01161518 -0.45438382 -0.8351207  ... -0.8351207  -0.8351207
  -0.8351207 ]]",0
"[[ 0.34837446 -0.7235155  -0.9982954  ... -1.1964622  -0.8501703
  -1.2788631 ]
 [ 0.43577766  0.0932323  -0.12980606 ... -0.7133451  -0.50945115
  -1.2545487 ]
 [ 0.50772005  0.28590238  0.06415739 ... -0.53900045 -0.35388768
  -1.2276909 ]
 ...
 [-0.24844284 -0.4358976  -0.7564583  ... -1.0357502  -0.9181712
  -1.040594  ]
 [-0.43645433 -1.2406815  -1.3148859  ... -1.4698571  -1.2475773
  -1.3629483 ]
 [-1.1860251  -1.8266805  -1.8266805  ... -1.8266805  -1.8266805
  -1.8266805 ]]",1
"[[ 0.26439753  0.20852256  0.7280767  ...  0.3649606   0.79077303
   0.95194143]
 [ 0.19301544  0.13544676  0.6201161  ...  0.44202384  0.62770647
   0.7935133 ]
 [ 0.09126261  0.03005089  0.41530296 ...  0.505324   -0.37578645
   0.08750777]
 ...
 [-1.4803742  -1.1697338  -0.8455065  ... -1.4803742  -1.4153377
  -0.95349514]
 [-1.4803742  -1.4803742  -1.4509082  ... -1.4803742  -1.4803742
  -1.2785848 ]
 [-1.4803742  -1.4803742  -1.4803742  ... -1.4803742  -1.4803742
  -1.4803742 ]]",1
"[[ 1.9745525e+00  9.3161887e-01  1.0444640e+00 ... -1.6274750e-03
  -2.1797542e-01  7.0677358e-01]
 [ 2.2997448e+00  1.8050202e+00  1.7721800e+00 ...  3.7406594e-01
   9.2489076e-01  8.9899009e-01]
 [ 2.4512033e+00  1.9966311e+00  1.9596678e+00 ...  5.3382283e-01
   1.1201239e+00  1.0172262e+00]
 ...
 [-1.8964121e-01 -7.7275938e-01 -7.7275938e-01 ... -6.8331599e-01
  -7.7275938e-01 -7.7275938e-01]
 [-3.6354697e-01 -7.7275938e-01 -7.7275938e-01 ... -7.7275938e-01
  -7.7275938e-01 -7.7275938e-01]
 [-7.5588858e-01 -7.7275938e-01 -7.7275938e-01 ... -7.7275938e-01
  -7.7275938e-01 -7.7275938e-01]]",1
"[[-1.0467578  -1.0467578  -1.0467578  ... -1.0467578  -1.0467578
  -1.0467578 ]
 [-1.0467578  -1.0467578  -1.0467578  ... -1.0419724  -1.0467578
  -1.0467578 ]
 [-1.0467578  -1.0467578  -1.0467578  ... -0.8956475  -1.0467578
  -1.0467578 ]
 ...
 [-1.0467578  -1.0467578  -1.0467578  ...  0.62287146  0.9806568
   1.8026463 ]
 [-1.0467578  -1.0467578  -1.0467578  ...  0.23356177  1.0025913
   1.7565413 ]
 [-1.0467578  -1.0467578  -1.0467578  ... -0.2394307   0.4498817
   0.99849117]]",0
"[[-0.69269145 -0.69269145  0.97806853 ... -0.69269145 -0.69269145
  -0.69269145]
 [-0.69269145 -0.69269145  1.2571604  ... -0.69269145 -0.69269145
  -0.69269145]
 [-0.69269145 -0.69269145  1.3928418  ... -0.69269145 -0.69269145
  -0.69269145]
 ...
 [-0.69269145 -0.69269145 -0.69269145 ... -0.69269145 -0.69269145
  -0.69269145]
 [-0.69269145 -0.69269145 -0.69269145 ... -0.69269145 -0.69269145
  -0.69269145]
 [-0.69269145 -0.69269145 -0.69269145 ... -0.69269145 -0.69269145
  -0.69269145]]",1
"[[ 0.6171434   0.14065804 -0.05558642 ... -1.209913   -1.209913
  -1.209913  ]
 [ 0.72812724  0.42346337  0.02255655 ... -1.209913   -1.209913
  -1.209913  ]
 [ 0.80766064  0.5523351   0.08543667 ... -1.209913   -1.209913
  -1.209913  ]
 ...
 [ 1.1250291   1.3110044   1.7381579  ... -1.209913   -1.209913
  -1.209913  ]
 [ 0.8129976   0.74404377  1.835901   ... -1.209913   -1.209913
  -1.209913  ]
 [ 0.42724305  0.30119056  1.3569901  ... -1.209913   -1.209913
  -1.209913  ]]",1
"[[-0.84694827 -0.84694827  0.1957334  ... -0.84694827 -0.84694827
  -0.84694827]
 [-0.84694827  0.01477041  0.63092    ... -0.84694827 -0.84694827
  -0.84694827]
 [-0.84694827  0.19224435  0.7882878  ... -0.84694827 -0.84694827
  -0.84694827]
 ...
 [-0.84694827 -0.41734508  0.43138975 ... -0.84694827 -0.84694827
  -0.84694827]
 [-0.84694827 -0.42148367  0.21351857 ... -0.84694827 -0.84694827
  -0.84694827]
 [-0.84694827 -0.84694827 -0.5776376  ... -0.84694827 -0.84694827
  -0.84694827]]",0
"[[ 1.1069422  -0.18296118 -0.47844768 ...  1.0505795   1.3220828
   1.9219527 ]
 [ 1.0733656  -0.0912697  -0.29253358 ...  1.2523803   1.657833
   2.0552447 ]
 [ 1.0374616  -0.01779244 -0.17795773 ...  1.3720986   1.808418
   2.1494665 ]
 ...
 [-0.54184145 -1.1114734  -1.3519037  ... -0.5946551  -0.73147386
   0.928237  ]
 [-0.68350357 -1.4547935  -1.4547935  ... -0.94106734 -0.899114
   0.5870591 ]
 [-0.99848855 -1.4547935  -1.4547935  ... -1.4547935  -1.4547935
  -0.72543126]]",1
"[[-0.7815742  -0.7815742  -0.7815742  ... -0.7815742  -0.7815742
  -0.7815742 ]
 [-0.7815742  -0.7815742  -0.49514487 ... -0.7815742  -0.7815742
  -0.7815742 ]
 [-0.7815742  -0.7815742  -0.34942877 ... -0.7815742  -0.7815742
  -0.7815742 ]
 ...
 [-0.7815742  -0.7815742  -0.7815742  ... -0.7815742  -0.7815742
  -0.7815742 ]
 [-0.7815742  -0.7815742  -0.7815742  ... -0.7815742  -0.7815742
  -0.7815742 ]
 [-0.7815742  -0.7815742  -0.7815742  ... -0.7815742  -0.7815742
  -0.7815742 ]]",0
"[[ 1.1214632   0.6573025   0.35982797 ... -0.26697463 -0.138265
  -0.3782103 ]
 [ 1.2771207   1.1426846   0.6628647  ... -0.10420834 -0.2059034
  -0.3675369 ]
 [ 1.3769234   1.3008236   0.80000824 ... -0.0018614  -0.29980403
  -0.3536156 ]
 ...
 [-0.2716494   0.72359955  1.7270741  ... -1.1376963  -1.1947699
  -1.2134843 ]
 [-0.3534549   0.19752078  1.4321613  ... -1.3830674  -1.3830674
  -1.3830674 ]
 [-0.57422787 -0.587237    0.39248082 ... -1.3830674  -1.3830674
  -1.3830674 ]]",1
"[[-0.4715887   0.80549556  1.041974   ...  0.06789269 -0.10466684
  -0.03553633]
 [-0.569155    0.7771417   0.8847715  ...  0.00781898 -0.25153333
  -0.18701024]
 [-0.7400066   0.74735516  0.15792803 ... -0.07190089 -0.7353803
  -0.74982446]
 ...
 [-1.2111434  -0.74753845 -0.8662704  ... -1.217763   -1.217763
  -1.217763  ]
 [-1.217763   -1.0102526  -1.2163897  ... -1.217763   -1.217763
  -1.217763  ]
 [-1.217763   -1.217763   -1.217763   ... -1.217763   -1.217763
  -1.217763  ]]",1
"[[-1.2073784  -1.2073784   0.21120286 ...  0.30483744  0.30458072
   0.25498703]
 [-1.2073784  -1.2073784   0.27743903 ...  0.14987351  0.21703778
   0.2857507 ]
 [-1.2073784  -1.2073784   0.33381197 ... -0.5486662   0.07458138
   0.31703946]
 ...
 [-1.2073784  -1.2073784  -1.2073784  ... -0.9745822  -1.0230927
  -0.97249347]
 [-1.2073784  -1.2073784  -1.2073784  ... -1.2073784  -1.2073784
  -1.2073784 ]
 [-1.2073784  -1.2073784  -1.2073784  ... -1.2073784  -1.2073784
  -1.2073784 ]]",1
"[[ 0.70206904  0.87290365  0.48335266 ... -0.8932551  -0.8932551
  -0.8932551 ]
 [ 0.65050334  1.057983    0.8335249  ... -0.8932551  -0.8932551
  -0.8932551 ]
 [ 0.5905152   1.1787915   0.9989909  ... -0.8932551  -0.8932551
  -0.8932551 ]
 ...
 [ 2.2304018   2.2044976   1.5429842  ... -0.8932551  -0.8932551
  -0.8932551 ]
 [ 1.635659    1.7930543   1.09458    ... -0.8932551  -0.8932551
  -0.8932551 ]
 [ 1.0232894   0.90396947  0.54569364 ... -0.8932551  -0.8932551
  -0.8932551 ]]",1
"[[-0.8187328  -0.7710562   0.28648645 ... -0.8187328  -0.8187328
  -0.8187328 ]
 [-0.8187328  -0.5163281   0.5899004  ... -0.8187328  -0.8187328
  -0.8187328 ]
 [-0.8187328  -0.38591033  0.7301487  ... -0.8187328  -0.8187328
  -0.8187328 ]
 ...
 [-0.8187328  -0.8187328  -0.8187328  ... -0.8187328  -0.8187328
  -0.8187328 ]
 [-0.8187328  -0.8187328  -0.8187328  ... -0.8187328  -0.8187328
  -0.8187328 ]
 [-0.8187328  -0.8187328  -0.8187328  ... -0.8187328  -0.8187328
  -0.8187328 ]]",0
"[[-0.9922685  -0.9922685  -0.77494365 ... -0.9922685  -0.9922685
  -0.9922685 ]
 [-0.9922685  -0.7702915  -0.26888642 ... -0.9922685  -0.65314806
  -0.5515901 ]
 [-0.9922685  -0.64857346 -0.11180476 ... -0.9922685  -0.4949236
  -0.38521928]
 ...
 [-0.9922685  -0.9922685  -0.9922685  ... -0.63498116 -0.6156149
  -0.9922685 ]
 [-0.9922685  -0.9922685  -0.9922685  ... -0.761291   -0.82222295
  -0.9922685 ]
 [-0.9922685  -0.9922685  -0.9922685  ... -0.9922685  -0.9922685
  -0.9922685 ]]",0
"[[-1.2700976   0.06011316  0.04967698 ...  0.6038955   1.1068308
   0.8984824 ]
 [-1.2700976  -0.02186839  0.09417545 ...  0.44237533  0.94347316
   0.8072449 ]
 [-1.2700976  -0.14408565  0.1366677  ... -0.15509394  0.30569234
   0.66221225]
 ...
 [-1.2700976  -0.17845267 -0.41281533 ... -0.03452624 -0.03275007
   0.96759915]
 [-1.2700976  -0.8206903  -0.5138015  ...  0.1424154  -0.0430765
   0.8369484 ]
 [-1.2700976  -1.2700976  -1.2700976  ... -0.54227555 -0.6360446
   0.19492058]]",0
